train_loss,val_loss,val_psnr,val_ssim,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,config/architecture,config/lr,config/batch_size,config/num_epochs,config/optimizer,logdir
0.011215384045822754,0.011257639566881467,19.92017329008206,0.5305081605911255,1756890518,,False,88,0ad30_00016,2025-09-03_16-08-38,53.95639681816101,4673.385277032852,2423791,prism-2.apex.cmkl.ac.th,172.16.101.112,4673.385277032852,88,"[32, 64, 128]",0.004604465515351975,32,88,SGD,0ad30_00016
0.004343637395132747,0.004633074318990111,23.929834622205057,0.7521072030067444,1756894721,,False,71,0ad30_00017,2025-09-03_17-18-41,57.995769739151,4159.734393596649,2485228,prism-2.apex.cmkl.ac.th,172.16.101.112,4159.734393596649,71,"[64, 128, 256]",0.0001053465005318891,16,71,Adam,0ad30_00017
0.03771918865127696,0.03693645470569619,14.539274800744655,0.3045652508735657,1756896191,,False,24,0ad30_00018,2025-09-03_17-43-11,58.38663935661316,1451.5947256088257,2538157,prism-2.apex.cmkl.ac.th,172.16.101.112,1451.5947256088257,24,"[64, 128, 256, 512]",0.0005154609525398975,32,24,SGD,0ad30_00018
0.08758930517567529,0.087334872285525,10.90000292658978,0.2782464027404785,1756900348,,False,65,0ad30_00019,2025-09-03_18-52-28,67.67472410202026,4111.732442378998,2556598,prism-2.apex.cmkl.ac.th,172.16.101.112,4111.732442378998,65,"[64, 128, 256, 512]",0.0049040295361034185,16,65,Adam,0ad30_00019
0.02545435757065813,0.025332389399409294,16.24317591678996,0.3555174767971039,1756905055,,False,78,0ad30_00020,2025-09-03_20-10-55,56.349934101104736,4657.82208442688,2608288,prism-2.apex.cmkl.ac.th,172.16.101.112,4657.82208442688,78,"[64, 128, 256, 512]",0.00025820945730720943,16,78,SGD,0ad30_00020
0.0038812269723146327,0.0044525247563918435,23.98887457356274,0.710475504398346,1756910771,,False,98,0ad30_00021,2025-09-03_21-46-11,56.39417099952698,5673.126423358917,2667210,prism-2.apex.cmkl.ac.th,172.16.101.112,5673.126423358917,98,"[64, 128, 256, 512]",0.00023749101807215008,16,98,Adam,0ad30_00021
0.03179045519688063,0.030556695585449538,15.401701441116192,0.3657585680484772,1756913024,,False,41,0ad30_00022,2025-09-03_22-23-44,54.130661964416504,2205.7408549785614,2742854,prism-2.apex.cmkl.ac.th,172.16.101.112,2205.7408549785614,41,"[32, 64, 128]",0.00013634856467916668,16,41,SGD,0ad30_00022
0.0067105135792452425,0.007110755325605472,21.874147406290003,0.6201431155204773,1756914010,,False,16,0ad30_00023,2025-09-03_22-40-10,59.80383563041687,934.7048146724701,2771039,prism-2.apex.cmkl.ac.th,172.16.101.112,934.7048146724701,16,"[64, 128, 256, 512]",0.0005310750104270934,16,16,Adam,0ad30_00023
0.02132925469428301,0.02089554800000866,17.097437356923646,0.4189450442790985,1756916406,,False,42,0ad30_00024,2025-09-03_23-20-06,53.58533334732056,2344.8493695259094,2783182,prism-2.apex.cmkl.ac.th,172.16.101.112,2344.8493695259094,42,"[32, 64, 128]",0.0007179218928602952,32,42,SGD,0ad30_00024
0.01594783804896805,0.015133770484891203,18.5724338899458,0.4653601050376892,1756919315,,False,49,0ad30_00025,2025-09-04_00-08-35,60.0082802772522,2864.9513189792633,2812803,prism-2.apex.cmkl.ac.th,172.16.101.112,2864.9513189792633,49,"[32, 64, 128]",0.0007276347011783028,16,49,SGD,0ad30_00025
0.02239824107537667,0.021363881718781258,17.060719764518243,0.41185566782951355,1756920733,,False,22,0ad30_00026,2025-09-04_00-32-13,59.90104699134827,1373.0996334552765,2848954,prism-2.apex.cmkl.ac.th,172.16.101.112,1373.0996334552765,22,"[64, 128, 256]",0.00025275865646307764,16,22,SGD,0ad30_00026
0.004360103956941102,0.005839750183070392,22.819757253373133,0.7487657070159912,1756924104,,False,56,0ad30_00027,2025-09-04_01-28-24,93.86738753318787,3325.4069352149963,2866399,prism-2.apex.cmkl.ac.th,172.16.101.112,3325.4069352149963,56,"[64, 128, 256]",0.0003265757532448997,32,56,Adam,0ad30_00027
0.08804380561742518,0.08775586694215251,10.955084165951849,0.28013181686401367,1756927219,,False,57,0ad30_00028,2025-09-04_02-20-19,54.70595622062683,3066.0124700069427,2907466,prism-2.apex.cmkl.ac.th,172.16.101.112,3066.0124700069427,57,"[64, 128, 256]",0.00011181804998587039,32,57,SGD,0ad30_00028
0.02989259902180897,0.028763213256994883,15.72882062776158,0.3703354299068451,1756928207,,False,17,0ad30_00029,2025-09-04_02-36-47,52.9681715965271,943.6174640655518,2946477,prism-2.apex.cmkl.ac.th,172.16.101.112,943.6174640655518,17,"[32, 64, 128]",0.0003033109438171225,16,17,SGD,0ad30_00029
0.02883170964403285,0.02819191975997085,15.79214527866118,0.38515740633010864,1756929684,,False,27,0ad30_00030,2025-09-04_03-01-24,50.920634269714355,1432.1191897392273,2959125,prism-2.apex.cmkl.ac.th,172.16.101.112,1432.1191897392273,27,"[32, 64, 128]",0.000242559255730476,32,27,SGD,0ad30_00030
0.009189977215913435,0.009452073029759858,20.63504890303468,0.5522321462631226,1756934370,,False,80,0ad30_00031,2025-09-04_04-19-30,58.25505352020264,4642.437031745911,2977719,prism-2.apex.cmkl.ac.th,172.16.101.112,4642.437031745911,80,"[64, 128, 256, 512]",0.001180924393929639,16,80,Adam,0ad30_00031
0.004332101508561108,0.004262874248541063,24.247739989960763,0.7354992628097534,1756939333,,False,84,0ad30_00032,2025-09-04_05-42-13,60.89605712890625,4916.430761814117,3036077,prism-2.apex.cmkl.ac.th,172.16.101.112,4916.430761814117,84,"[32, 64, 128]",0.0006777160625198637,16,84,Adam,0ad30_00032
0.013349604790823328,0.013278192794985242,19.108358541270412,0.46321341395378113,1756944564,,False,79,0ad30_00033,2025-09-04_07-09-24,63.41725468635559,5212.201788902283,3096285,prism-2.apex.cmkl.ac.th,172.16.101.112,5212.201788902283,79,"[64, 128, 256, 512]",0.004358431918451984,16,79,SGD,0ad30_00033
0.010510752376996809,0.01013627348260747,20.342867691218682,0.5489228367805481,1756948430,,False,68,0ad30_00034,2025-09-04_08-13-50,53.435054063797,3818.753722667694,3159739,prism-2.apex.cmkl.ac.th,172.16.101.112,3818.753722667694,68,"[32, 64, 128]",0.0060039742559784845,16,68,SGD,0ad30_00034
0.017907616411232286,0.017240782496001986,17.993976989437957,0.4408680498600006,1756953221,,False,88,0ad30_00035,2025-09-04_09-33-41,53.1873517036438,4747.176941156387,3208712,prism-2.apex.cmkl.ac.th,172.16.101.112,4747.176941156387,88,"[32, 64, 128]",0.0001673511548216197,16,88,SGD,0ad30_00035
0.10174758816758792,0.09969865596663635,10.662437646033302,0.2432543784379959,1756954207,,False,17,0ad30_00036,2025-09-04_09-50-07,54.158753395080566,962.0499823093414,3274054,prism-2.apex.cmkl.ac.th,172.16.101.112,962.0499823093414,17,"[64, 128, 256]",0.00010439247903930554,32,17,SGD,0ad30_00036
0.08754283328023221,0.08740033742454317,10.893239203331984,0.27838796377182007,1756957121,,False,48,0ad30_00037,2025-09-04_10-38-41,57.57942271232605,2897.305657148361,3286952,prism-2.apex.cmkl.ac.th,172.16.101.112,2897.305657148361,48,"[64, 128, 256, 512]",0.0047021321271983755,16,48,Adam,0ad30_00037
0.08746690418985155,0.08732389612330331,10.90864300090225,0.2780614197254181,1756959080,,False,29,0ad30_00038,2025-09-04_11-11-20,63.94698524475098,1909.7611556053162,3324342,prism-2.apex.cmkl.ac.th,172.16.101.112,1909.7611556053162,29,"[64, 128, 256, 512]",0.00011824828996026384,16,29,Adam,0ad30_00038
0.011375408770723475,0.011084284111857414,19.95436310159235,0.5365108251571655,1756960169,,False,17,0ad30_00039,2025-09-04_11-29-29,60.46952438354492,1043.5577042102814,3349505,prism-2.apex.cmkl.ac.th,172.16.101.112,1043.5577042102814,17,"[64, 128, 256]",0.009079219171167677,16,17,SGD,0ad30_00039
0.005214560039134489,0.005362961309409774,23.22907322726187,0.711217999458313,1756964223,,False,70,0ad30_00040,2025-09-04_12-37-03,58.043702602386475,4034.219806432724,3363347,prism-2.apex.cmkl.ac.th,172.16.101.112,4034.219806432724,70,"[32, 64, 128]",0.00014016216689093886,32,70,Adam,0ad30_00040
0.014159070239919755,0.01434263862669468,18.909510456868446,0.554997980594635,1756968843,,False,74,0ad30_00041,2025-09-04_13-54-03,54.20366144180298,4561.020965576172,3413328,prism-2.apex.cmkl.ac.th,172.16.101.112,4561.020965576172,74,"[64, 128, 256]",0.005538609895825205,16,74,SGD,0ad30_00041
0.0044914687181719475,0.004398763447637315,24.08453559187646,0.7275213003158569,1756974072,,False,95,0ad30_00042,2025-09-04_15-21-12,53.71498394012451,5183.245237350464,3469808,prism-2.apex.cmkl.ac.th,172.16.101.112,5183.245237350464,95,"[64, 128, 256]",0.001672247969573422,32,95,Adam,0ad30_00042
0.08746975123054451,0.08733077608876758,10.909306489195567,0.27803143858909607,1756978124,,False,64,0ad30_00043,2025-09-04_16-28-44,66.36839818954468,4005.95285654068,3534890,prism-2.apex.cmkl.ac.th,172.16.101.112,4005.95285654068,64,"[64, 128, 256, 512]",0.0002785100809951751,16,64,Adam,0ad30_00043
0.0035097752987510627,0.003430892573669553,25.224192340546107,0.771344780921936,1756983312,,False,83,0ad30_00044,2025-09-04_17-55-12,64.27323651313782,5138.121788024902,3601907,prism-2.apex.cmkl.ac.th,172.16.101.112,5138.121788024902,83,"[64, 128, 256]",0.0002785101723106558,16,83,Adam,0ad30_00044
0.014569243635568354,0.013938117221825653,18.92312349464403,0.47664979100227356,1756984745,,False,22,0ad30_00045,2025-09-04_18-19-05,65.26935577392578,1390.0003716945648,3669828,prism-2.apex.cmkl.ac.th,172.16.101.112,1390.0003716945648,22,"[32, 64, 128]",0.0019707175073245442,16,22,SGD,0ad30_00045
0.010333097837865353,0.010182119736240969,20.330421978313943,0.5446842908859253,1756989361,,False,75,0ad30_00046,2025-09-04_19-36-01,58.314889907836914,4564.336118221283,3689239,prism-2.apex.cmkl.ac.th,172.16.101.112,4564.336118221283,75,"[32, 64, 128]",0.004202886542028192,16,75,SGD,0ad30_00046
0.016790276620950964,0.01619556111594041,18.206807778940203,0.4182358682155609,1756991094,,False,29,0ad30_00047,2025-09-04_20-04-54,56.01879692077637,1690.794302225113,3746208,prism-2.apex.cmkl.ac.th,172.16.101.112,1690.794302225113,29,"[64, 128, 256, 512]",0.0033036375750659292,16,29,SGD,0ad30_00047
0.010971725742436118,0.010713307063334284,20.102385689637497,0.5356655120849609,1756993967,,False,55,0ad30_00048,2025-09-04_20-52-47,51.76607537269592,2856.8059527873993,3767876,prism-2.apex.cmkl.ac.th,172.16.101.112,2856.8059527873993,55,"[32, 64, 128]",0.007903285296368448,32,55,SGD,0ad30_00048
0.08747236124343342,0.08731674197647307,10.906974191271967,0.2781103551387787,1756997432,,False,58,0ad30_00049,2025-09-04_21-50-32,58.56630825996399,3419.757960319519,3807731,prism-2.apex.cmkl.ac.th,172.16.101.112,3419.757960319519,58,"[64, 128, 256, 512]",0.0003267496241608862,16,58,Adam,0ad30_00049
0.004984726874778668,0.0061642949395211396,22.635098203078773,0.7119258642196655,1757001755,,False,75,0ad30_00050,2025-09-04_23-02-35,56.39792323112488,4280.071914672852,3851169,prism-2.apex.cmkl.ac.th,172.16.101.112,4280.071914672852,75,"[32, 64, 128]",0.0006647295377175304,32,75,Adam,0ad30_00050
0.012960512859539853,0.013286350608135747,19.187125233938936,0.5072848796844482,1757003358,,False,27,0ad30_00051,2025-09-04_23-29-18,55.11747455596924,1561.2446901798248,3904866,prism-2.apex.cmkl.ac.th,172.16.101.112,1561.2446901798248,27,"[32, 64, 128]",0.007142933561669333,32,27,SGD,0ad30_00051
0.017158346025066242,0.017107247754074302,18.08505126898419,0.4873986840248108,1757008528,,False,91,0ad30_00052,2025-09-05_00-55-28,54.598854541778564,5123.421143770218,3924647,prism-2.apex.cmkl.ac.th,172.16.101.112,5123.421143770218,91,"[32, 64, 128]",0.0017720565606207633,32,91,SGD,0ad30_00052
0.015518467664304706,0.015621683708664062,18.53690547150897,0.5294867753982544,1757012975,,False,79,0ad30_00053,2025-09-05_02-09-35,54.203153133392334,4399.507110118866,3987959,prism-2.apex.cmkl.ac.th,172.16.101.112,4399.507110118866,79,"[64, 128, 256]",0.003954288339999541,32,79,SGD,0ad30_00053
0.08752937302821212,0.08737478153573142,10.911846260805827,0.277914822101593,1757013944,,False,16,0ad30_00054,2025-09-05_02-25-44,54.76736640930176,922.2636833190918,4043384,prism-2.apex.cmkl.ac.th,172.16.101.112,922.2636833190918,16,"[64, 128, 256]",0.004185717545563231,16,16,Adam,0ad30_00054
0.012103198000954257,0.011671991952884514,19.72350353534281,0.5144893527030945,1757017259,,False,60,0ad30_00055,2025-09-05_03-20-59,53.63760495185852,3299.049777984619,4055643,prism-2.apex.cmkl.ac.th,172.16.101.112,3299.049777984619,60,"[64, 128, 256]",0.001948126834085113,32,60,SGD,0ad30_00055
0.004745292565267947,0.004869748158297971,23.624657360023654,0.7369383573532104,1757019999,,False,48,0ad30_00056,2025-09-05_04-06-39,54.2081241607666,2694.709935903549,4097279,prism-2.apex.cmkl.ac.th,172.16.101.112,2694.709935903549,48,"[64, 128, 256]",0.0006357128862951181,32,48,Adam,0ad30_00056
0.0041284855713860855,0.004070819973324736,24.53040947937168,0.7659866213798523,1757023729,,False,63,0ad30_00057,2025-09-05_05-08-49,58.22809314727783,3683.5591099262238,4130623,prism-2.apex.cmkl.ac.th,172.16.101.112,3683.5591099262238,63,"[64, 128, 256]",0.00023897043234552117,16,63,Adam,0ad30_00057
0.0037098687237852976,0.0037295906380232836,24.830238014326824,0.754993736743927,1757026583,,False,48,0ad30_00058,2025-09-05_05-56-23,95.52837753295898,2836.5658690929413,4175703,prism-2.apex.cmkl.ac.th,172.16.101.112,2836.5658690929413,48,"[64, 128, 256]",0.0002052911402713254,16,48,Adam,0ad30_00058
0.024187070168554783,0.024087610234201483,16.495429420149463,0.3836079239845276,1757030918,,False,72,0ad30_00059,2025-09-05_07-08-38,55.26614046096802,4286.694262266159,19414,prism-2.apex.cmkl.ac.th,172.16.101.112,4286.694262266159,72,"[64, 128, 256, 512]",0.0009448327787275329,32,72,SGD,0ad30_00059
0.006593002304434777,0.006293537927610157,22.499679075970917,0.6523558497428894,1757031609,,False,12,0ad30_00060,2025-09-05_07-20-09,52.64204549789429,641.0205850601196,73032,prism-2.apex.cmkl.ac.th,172.16.101.112,641.0205850601196,12,"[64, 128, 256]",0.00011409098589447638,32,12,Adam,0ad30_00060
0.005193543744583925,0.005784532240699087,22.9328601114053,0.6998375058174133,1757034389,,False,53,0ad30_00061,2025-09-05_08-06-29,51.243287086486816,2767.094088077545,81628,prism-2.apex.cmkl.ac.th,172.16.101.112,2767.094088077545,53,"[32, 64, 128]",0.0007594925994301409,32,53,Adam,0ad30_00061
0.08768991151617633,0.08735730999045901,10.909480200618875,0.2781073749065399,1757037670,,False,59,0ad30_00062,2025-09-05_09-01-10,55.60805296897888,3238.145631790161,117011,prism-2.apex.cmkl.ac.th,172.16.101.112,3238.145631790161,59,"[32, 64, 128]",0.009195034591749097,16,59,Adam,0ad30_00062
0.08753786272472805,0.08761968984540584,10.914242707932218,0.2776876389980316,1757041653,,False,73,0ad30_00063,2025-09-05_10-07-33,53.93673777580261,3940.0884840488434,162742,prism-2.apex.cmkl.ac.th,172.16.101.112,3940.0884840488434,73,"[32, 64, 128]",0.005101315939818048,32,73,Adam,0ad30_00063
0.0045585027668211195,0.005044627508355512,23.447625578349825,0.7273299694061279,1757044525,,False,49,0ad30_00064,2025-09-05_10-55-25,56.26376557350159,2823.8958780765533,211355,prism-2.apex.cmkl.ac.th,172.16.101.112,2823.8958780765533,49,"[32, 64, 128]",0.0005269728898513421,16,49,Adam,0ad30_00064
0.0068079448646555345,0.008537335807572951,21.046464180095306,0.6667850613594055,1757045574,,False,17,0ad30_00065,2025-09-05_11-12-54,54.14475154876709,1008.3209936618805,246981,prism-2.apex.cmkl.ac.th,172.16.101.112,1008.3209936618805,17,"[32, 64, 128]",0.0006765871710606228,32,17,Adam,0ad30_00065
0.07304207518696786,0.07080764801496953,11.884726675903917,0.3023182451725006,1757046250,,False,11,0ad30_00066,2025-09-05_11-24-10,58.511340856552124,633.4085071086884,260196,prism-2.apex.cmkl.ac.th,172.16.101.112,633.4085071086884,11,"[64, 128, 256]",0.0012605656158921627,32,11,SGD,0ad30_00066
0.05250180877745152,0.051263632961606555,13.13622797945821,0.30215880274772644,1757049909,,False,58,0ad30_00067,2025-09-05_12-25-09,63.68786287307739,3641.759980201721,268941,prism-2.apex.cmkl.ac.th,172.16.101.112,3641.759980201721,58,"[64, 128, 256, 512]",0.0004546624203001699,32,58,SGD,0ad30_00067
0.02065319718999995,0.019949165164633135,17.342478440954604,0.41706597805023193,1757055482,,False,99,0ad30_00068,2025-09-05_13-58-02,55.60594367980957,5527.350665092468,316564,prism-2.apex.cmkl.ac.th,172.16.101.112,5527.350665092468,99,"[64, 128, 256]",0.0001262374305905706,32,99,SGD,0ad30_00068
0.01711383626796305,0.01636089775711298,18.199175178702806,0.4675773084163666,1757061426,,False,93,0ad30_00069,2025-09-05_15-37-06,68.37361550331116,5895.983864068985,404322,prism-2.apex.cmkl.ac.th,172.16.101.112,5895.983864068985,93,"[32, 64, 128]",0.0004945044341094198,16,93,SGD,0ad30_00069
0.03921054764754242,0.03766853807378659,14.536616692751045,0.34074971079826355,1757062217,,False,11,0ad30_00070,2025-09-05_15-50-17,63.701398611068726,745.810754776001,513691,prism-2.apex.cmkl.ac.th,172.16.101.112,745.810754776001,11,"[64, 128, 256]",0.0001772492731737997,32,11,SGD,0ad30_00070
0.10305249750614166,0.10267363528234769,10.301830221180817,0.2661476731300354,1757063885,,False,25,0ad30_00071,2025-09-05_16-18-05,69.41522717475891,1649.5668835639954,523786,prism-2.apex.cmkl.ac.th,172.16.101.112,1649.5668835639954,25,"[32, 64, 128]",0.00011072428186963258,32,25,SGD,0ad30_00071
0.01018930541144477,0.009853098549739977,20.494721125077916,0.5545392036437988,1757069675,,False,82,0ad30_00072,2025-09-05_17-54-35,72.03551459312439,5743.593900918961,545429,prism-2.apex.cmkl.ac.th,172.16.101.112,5743.593900918961,82,"[64, 128, 256]",0.007473762302463595,32,82,SGD,0ad30_00072
0.027575687776423163,0.026995694637298583,15.94943994148871,0.36074021458625793,1757071448,,False,25,0ad30_00073,2025-09-05_18-24-08,58.264188051223755,1750.909286737442,637734,prism-2.apex.cmkl.ac.th,172.16.101.112,1750.909286737442,25,"[64, 128, 256, 512]",0.0009468379733981435,16,25,SGD,0ad30_00073
0.08754954617884424,0.08738601959413952,10.91220560209171,0.2778901159763336,1757072251,,False,13,0ad30_00074,2025-09-05_18-37-31,54.34491801261902,755.769677400589,660370,prism-2.apex.cmkl.ac.th,172.16.101.112,755.769677400589,13,"[32, 64, 128]",0.005900355480289969,16,13,Adam,0ad30_00074
0.019402655503816073,0.019895524973362947,17.29148314788147,0.3752579092979431,1757073651,,False,23,0ad30_00075,2025-09-05_19-00-51,59.19774293899536,1344.0363974571228,671269,prism-2.apex.cmkl.ac.th,172.16.101.112,1344.0363974571228,23,"[64, 128, 256, 512]",0.005687045183084584,32,23,SGD,0ad30_00075
0.08768796343770292,0.08873929841650857,10.891711376890644,0.27658042311668396,1757075802,,False,34,0ad30_00076,2025-09-05_19-36-42,58.42169952392578,2113.6280868053436,690295,prism-2.apex.cmkl.ac.th,172.16.101.112,2113.6280868053436,34,"[64, 128, 256, 512]",0.009365159600934342,16,34,Adam,0ad30_00076
0.010635104588646856,0.0103112350569831,20.275404741663404,0.5405235290527344,1757079940,,False,67,0ad30_00077,2025-09-05_20-45-40,71.52977252006531,4119.409380435944,718899,prism-2.apex.cmkl.ac.th,172.16.101.112,4119.409380435944,67,"[32, 64, 128]",0.003877234150932399,16,67,SGD,0ad30_00077
0.011067990666876236,0.011285718497449318,19.92512528611048,0.5344248414039612,1757083063,,False,46,0ad30_00078,2025-09-05_21-37-43,62.634482860565186,3070.7201108932495,772736,prism-2.apex.cmkl.ac.th,172.16.101.112,3070.7201108932495,46,"[64, 128, 256]",0.006864119637966801,32,46,SGD,0ad30_00078
0.08751094371080398,0.08734433862898085,10.9108197198445,0.27799665927886963,1757084045,,False,13,0ad30_00079,2025-09-05_21-54-05,72.1449990272522,935.6895895004272,814833,prism-2.apex.cmkl.ac.th,172.16.101.112,935.6895895004272,13,"[64, 128, 256, 512]",0.002399469028957015,16,13,Adam,0ad30_00079
